positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
454,11,32,16,rare,0.36005,0.95505,0.60505,305.0
455,11,33,16,rare,0.36005,0.96505,0.60505,205.0
456,11,34,16,rare,0.36005,0.97505,0.60505,105.0
457,11,35,16,legendary,0.36005,0.99005,0.60505,5.0
458,11,11,16,normal,0.36005,0.48005,0.60505,6021.0
459,11,11,16,normal,0.36005,0.48005,0.60505,6022.0
460,11,11,16,normal,0.36005,0.48005,0.60505,6023.0
461,11,11,16,normal,0.36005,0.48005,0.60505,6024.0
462,11,11,17,normal,0.36005,0.48005,0.71505,4621.0
463,11,11,17,normal,0.36005,0.48005,0.71505,4622.0
464,11,11,17,normal,0.36005,0.48005,0.71505,4623.0
465,11,11,17,normal,0.36005,0.48005,0.71505,4624.0
466,11,1,17,normal,0.36005,0.10005,0.71505,8205.0
467,12,1,17,normal,0.72505,0.10005,0.71505,5505.0
468,13,1,17,normal,0.73505,0.10005,0.71505,5110.0
469,14,1,17,normal,0.74505,0.10005,0.71505,4405.0
470,15,1,17,good,0.75505,0.10005,0.71505,4210.0
471,16,1,17,good,0.77005,0.10005,0.71505,4105.0
472,17,1,18,good,0.79505,0.10005,0.82505,3110.0
473,18,1,18,good,0.82005,0.10005,0.82505,2605.0
474,19,1,18,good,0.84005,0.10005,0.82505,2105.0
475,20,1,18,good,0.86005,0.10005,0.82505,1609.0
476,21,1,18,good,0.88005,0.10005,0.82505,1309.0
477,22,1,18,good,0.90005,0.10005,0.82505,1010.0
478,23,1,18,good,0.92505,0.10005,0.82505,805.0
479,24,1,18,good,0.95005,0.10005,0.82505,705.0
480,25,1,18,good,0.97005,0.10005,0.82505,605.0
481,11,1,18,good,0.36005,0.10005,0.82505,7405.0
482,17,1,11,good,0.79505,0.10005,0.05505,9505.0
483,23,1,12,good,0.92505,0.10005,0.16505,8105.0
484,29,1,13,good,0.98505,0.10005,0.27505,6905.0
485,35,1,14,legendary,0.99505,0.10005,0.38505,5905.0
486,11,11,15,normal,0.36005,0.48005,0.49505,7105.0
487,11,11,16,normal,0.36005,0.48005,0.60505,6025.0
488,11,11,17,normal,0.36005,0.48005,0.71505,4625.0
489,11,11,18,good,0.36005,0.48005,0.82505,3705.0
490,11,11,19,good,0.36005,0.48005,0.88505,3005.0
491,11,11,20,good,0.36005,0.48005,0.89505,2805.0
492,11,11,21,good,0.36005,0.48005,0.90505,2505.0
493,11,11,22,good,0.36005,0.48005,0.91505,2305.0
494,11,11,23,good,0.36005,0.48005,0.92505,2005.0
495,11,11,24,good,0.36005,0.48005,0.93505,1810.0
496,11,11,25,good,0.36005,0.48005,0.94505,1610.0
497,11,11,26,good,0.36005,0.48005,0.95505,1505.0
498,11,11,27,good,0.36005,0.48005,0.96505,1310.0
499,11,11,28,good,0.36005,0.48005,0.97505,1205.0
500,11,11,29,good,0.36005,0.48005,0.98505,1011.0
501,11,11,30,legendary,0.36005,0.48005,0.99505,906.0
502,11,11,11,bad,0.36005,0.48005,0.05505,9621.0
503,11,11,11,bad,0.36005,0.48005,0.05505,9622.0
504,11,11,11,bad,0.36005,0.48005,0.05505,9623.0
505,11,11,11,bad,0.36005,0.48005,0.05505,9624.0
506,16,11,11,good,0.77005,0.48005,0.05505,7306.0
507,17,11,11,good,0.79505,0.48005,0.05505,7206.0
508,18,11,11,good,0.82005,0.48005,0.05505,7006.0
509,19,11,11,good,0.84005,0.48005,0.05505,6806.0
510,20,11,11,good,0.86005,0.48005,0.05505,6706.0
511,21,11,11,good,0.88005,0.48005,0.05505,6506.0
512,22,11,12,good,0.90005,0.48005,0.16505,5306.0
513,23,11,12,good,0.92505,0.48005,0.16505,4211.0
514,24,11,12,good,0.95005,0.48005,0.16505,4006.0
515,25,11,12,good,0.97005,0.48005,0.16505,3906.0
516,11,11,12,bad,0.36005,0.48005,0.16505,8931.0
517,11,11,12,bad,0.36005,0.48005,0.16505,8932.0
518,11,11,12,bad,0.36005,0.48005,0.16505,8933.0
519,11,11,12,bad,0.36005,0.48005,0.16505,8934.0
520,11,11,12,bad,0.36005,0.48005,0.16505,8935.0
521,11,11,12,bad,0.36005,0.48005,0.16505,8936.0
522,11,11,13,bad,0.36005,0.48005,0.27505,8331.0
523,11,11,13,bad,0.36005,0.48005,0.27505,8332.0
524,11,17,13,rare,0.36005,0.78005,0.27505,6606.0
525,11,23,13,rare,0.36005,0.85005,0.27505,5806.0
526,11,29,13,rare,0.36005,0.92005,0.27505,4506.0
527,11,35,13,legendary,0.36005,0.99005,0.27505,3806.0
528,11,11,13,bad,0.36005,0.48005,0.27505,8333.0
529,11,11,13,bad,0.36005,0.48005,0.27505,8334.0
530,11,11,13,bad,0.36005,0.48005,0.27505,8335.0
531,11,11,13,bad,0.36005,0.48005,0.27505,8336.0
532,11,11,14,normal,0.36005,0.48005,0.38505,7531.0
533,11,11,14,normal,0.36005,0.48005,0.38505,7532.0
534,11,11,14,normal,0.36005,0.48005,0.38505,7533.0
535,11,11,14,normal,0.36005,0.48005,0.38505,7534.0
536,11,11,14,normal,0.36005,0.48005,0.38505,7535.0
537,11,11,14,normal,0.36005,0.48005,0.38505,7536.0
538,11,16,14,rare,0.36005,0.76505,0.38505,5706.0
539,11,17,14,rare,0.36005,0.78005,0.38505,5606.0
540,11,18,14,rare,0.36005,0.79505,0.38505,5406.0
541,11,19,14,rare,0.36005,0.80505,0.38505,5111.0
542,11,20,15,rare,0.36005,0.81505,0.49505,3606.0
543,11,21,15,rare,0.36005,0.82505,0.49505,3506.0
544,11,22,15,rare,0.36005,0.83505,0.49505,3406.0
545,11,23,15,rare,0.36005,0.85005,0.49505,3306.0
546,11,24,15,rare,0.36005,0.86505,0.49505,3111.0
547,11,25,15,rare,0.36005,0.87505,0.49505,2906.0
548,11,26,15,rare,0.36005,0.88505,0.49505,2706.0
549,11,27,15,rare,0.36005,0.89505,0.49505,2406.0
550,11,28,15,rare,0.36005,0.90505,0.49505,2206.0
551,11,29,15,rare,0.36005,0.92005,0.49505,1811.0
552,11,30,16,rare,0.36005,0.93505,0.60505,506.0
553,11,31,16,rare,0.36005,0.94505,0.60505,406.0
554,11,32,16,rare,0.36005,0.95505,0.60505,306.0
555,11,33,16,rare,0.36005,0.96505,0.60505,206.0
556,11,34,16,rare,0.36005,0.97505,0.60505,106.0
557,11,35,16,legendary,0.36005,0.99005,0.60505,6.0
558,11,11,16,normal,0.36005,0.48005,0.60505,6026.0
559,11,11,16,normal,0.36005,0.48005,0.60505,6027.0
560,11,11,16,normal,0.36005,0.48005,0.60505,6028.0
561,11,11,16,normal,0.36005,0.48005,0.60505,6029.0
562,11,11,17,normal,0.36005,0.48005,0.71505,4626.0
563,11,11,17,normal,0.36005,0.48005,0.71505,4627.0
564,11,11,17,normal,0.36005,0.48005,0.71505,4628.0
565,11,11,17,normal,0.36005,0.48005,0.71505,4629.0
566,11,1,17,normal,0.36005,0.10005,0.71505,8206.0
567,12,1,17,normal,0.72505,0.10005,0.71505,5506.0
568,13,1,17,normal,0.73505,0.10005,0.71505,5112.0
569,14,1,17,normal,0.74505,0.10005,0.71505,4406.0
570,15,1,17,good,0.75505,0.10005,0.71505,4212.0
571,16,1,17,good,0.77005,0.10005,0.71505,4106.0
572,17,1,18,good,0.79505,0.10005,0.82505,3112.0
573,18,1,18,good,0.82005,0.10005,0.82505,2606.0
574,19,1,18,good,0.84005,0.10005,0.82505,2106.0
575,20,1,18,good,0.86005,0.10005,0.82505,1611.0
576,21,1,18,good,0.88005,0.10005,0.82505,1311.0
577,22,1,18,good,0.90005,0.10005,0.82505,1012.0
578,23,1,18,good,0.92505,0.10005,0.82505,806.0
579,24,1,18,good,0.95005,0.10005,0.82505,706.0
580,25,1,18,good,0.97005,0.10005,0.82505,606.0
581,11,1,18,good,0.36005,0.10005,0.82505,7406.0
582,17,1,11,good,0.79505,0.10005,0.05505,9506.0
583,23,1,12,good,0.92505,0.10005,0.16505,8106.0
584,29,1,13,good,0.98505,0.10005,0.27505,6906.0
585,35,1,14,legendary,0.99505,0.10005,0.38505,5906.0
586,11,11,15,normal,0.36005,0.48005,0.49505,7106.0
587,11,11,16,normal,0.36005,0.48005,0.60505,6030.0
588,11,11,17,normal,0.36005,0.48005,0.71505,4630.0
589,11,11,18,good,0.36005,0.48005,0.82505,3706.0
590,11,11,19,good,0.36005,0.48005,0.88505,3006.0
591,11,11,20,good,0.36005,0.48005,0.89505,2806.0
592,11,11,21,good,0.36005,0.48005,0.90505,2506.0
593,11,11,22,good,0.36005,0.48005,0.91505,2306.0
594,11,11,23,good,0.36005,0.48005,0.92505,2006.0
595,11,11,24,good,0.36005,0.48005,0.93505,1812.0
596,11,11,25,good,0.36005,0.48005,0.94505,1612.0
597,11,11,26,good,0.36005,0.48005,0.95505,1506.0
598,11,11,27,good,0.36005,0.48005,0.96505,1312.0
599,11,11,28,good,0.36005,0.48005,0.97505,1206.0
600,11,11,29,good,0.36005,0.48005,0.98505,1013.0
601,11,11,30,legendary,0.36005,0.48005,0.99505,907.0
602,11,11,11,bad,0.36005,0.48005,0.05505,9625.0
603,11,11,11,bad,0.36005,0.48005,0.05505,9626.0
604,11,11,11,bad,0.36005,0.48005,0.05505,9627.0
605,11,11,11,bad,0.36005,0.48005,0.05505,9628.0
606,16,11,11,good,0.77005,0.48005,0.05505,7307.0
607,17,11,11,good,0.79505,0.48005,0.05505,7207.0
608,18,11,11,good,0.82005,0.48005,0.05505,7007.0
609,19,11,11,good,0.84005,0.48005,0.05505,6807.0
610,20,11,11,good,0.86005,0.48005,0.05505,6707.0
611,21,11,11,good,0.88005,0.48005,0.05505,6507.0
612,22,11,12,good,0.90005,0.48005,0.16505,5307.0
613,23,11,12,good,0.92505,0.48005,0.16505,4213.0
614,24,11,12,good,0.95005,0.48005,0.16505,4007.0
615,25,11,12,good,0.97005,0.48005,0.16505,3907.0
616,11,11,12,bad,0.36005,0.48005,0.16505,8937.0
617,11,11,12,bad,0.36005,0.48005,0.16505,8938.0
618,11,11,12,bad,0.36005,0.48005,0.16505,8939.0
619,11,11,12,bad,0.36005,0.48005,0.16505,8940.0
620,11,11,12,bad,0.36005,0.48005,0.16505,8941.0
621,11,11,12,bad,0.36005,0.48005,0.16505,8942.0
622,11,11,13,bad,0.36005,0.48005,0.27505,8337.0
623,11,11,13,bad,0.36005,0.48005,0.27505,8338.0
624,11,17,13,rare,0.36005,0.78005,0.27505,6607.0
625,11,23,13,rare,0.36005,0.85005,0.27505,5807.0
626,11,29,13,rare,0.36005,0.92005,0.27505,4507.0
627,11,35,13,legendary,0.36005,0.99005,0.27505,3807.0
628,11,11,13,bad,0.36005,0.48005,0.27505,8339.0
629,11,11,13,bad,0.36005,0.48005,0.27505,8340.0
630,11,11,13,bad,0.36005,0.48005,0.27505,8341.0
631,11,11,13,bad,0.36005,0.48005,0.27505,8342.0
632,11,11,14,normal,0.36005,0.48005,0.38505,7537.0
633,11,11,14,normal,0.36005,0.48005,0.38505,7538.0
634,11,11,14,normal,0.36005,0.48005,0.38505,7539.0
635,11,11,14,normal,0.36005,0.48005,0.38505,7540.0
636,11,11,14,normal,0.36005,0.48005,0.38505,7541.0
637,11,11,14,normal,0.36005,0.48005,0.38505,7542.0
638,11,16,14,rare,0.36005,0.76505,0.38505,5707.0
639,11,17,14,rare,0.36005,0.78005,0.38505,5607.0
640,11,18,14,rare,0.36005,0.79505,0.38505,5407.0
641,11,19,14,rare,0.36005,0.80505,0.38505,5113.0
642,11,20,15,rare,0.36005,0.81505,0.49505,3607.0
643,11,21,15,rare,0.36005,0.82505,0.49505,3507.0
644,11,22,15,rare,0.36005,0.83505,0.49505,3407.0
645,11,23,15,rare,0.36005,0.85005,0.49505,3307.0
646,11,24,15,rare,0.36005,0.86505,0.49505,3113.0
647,11,25,15,rare,0.36005,0.87505,0.49505,2907.0
648,11,26,15,rare,0.36005,0.88505,0.49505,2707.0
649,11,27,15,rare,0.36005,0.89505,0.49505,2407.0
650,11,28,15,rare,0.36005,0.90505,0.49505,2207.0
651,11,29,15,rare,0.36005,0.92005,0.49505,1813.0
652,11,30,16,rare,0.36005,0.93505,0.60505,507.0
653,11,31,16,rare,0.36005,0.94505,0.60505,407.0
654,11,32,16,rare,0.36005,0.95505,0.60505,307.0
655,11,33,16,rare,0.36005,0.96505,0.60505,207.0
656,11,34,16,rare,0.36005,0.97505,0.60505,107.0
657,11,35,16,legendary,0.36005,0.99005,0.60505,7.0
658,11,11,16,normal,0.36005,0.48005,0.60505,6031.0
659,11,11,16,normal,0.36005,0.48005,0.60505,6032.0
660,11,11,16,normal,0.36005,0.48005,0.60505,6033.0
661,11,11,16,normal,0.36005,0.48005,0.60505,6034.0
662,11,11,17,normal,0.36005,0.48005,0.71505,4631.0
663,11,11,17,normal,0.36005,0.48005,0.71505,4632.0
664,11,11,17,normal,0.36005,0.48005,0.71505,4633.0
665,11,11,17,normal,0.36005,0.48005,0.71505,4634.0
666,11,1,17,normal,0.36005,0.10005,0.71505,8207.0
667,12,1,17,normal,0.72505,0.10005,0.71505,5507.0
668,13,1,17,normal,0.73505,0.10005,0.71505,5114.0
669,14,1,17,normal,0.74505,0.10005,0.71505,4407.0
670,15,1,17,good,0.75505,0.10005,0.71505,4214.0
671,16,1,17,good,0.77005,0.10005,0.71505,4107.0
672,17,1,18,good,0.79505,0.10005,0.82505,3114.0
673,18,1,18,good,0.82005,0.10005,0.82505,2607.0
674,19,1,18,good,0.84005,0.10005,0.82505,2107.0
675,20,1,18,good,0.86005,0.10005,0.82505,1613.0
676,21,1,18,good,0.88005,0.10005,0.82505,1313.0
677,22,1,18,good,0.90005,0.10005,0.82505,1014.0
678,23,1,18,good,0.92505,0.10005,0.82505,807.0
679,24,1,18,good,0.95005,0.10005,0.82505,707.0
680,25,1,18,good,0.97005,0.10005,0.82505,607.0
681,11,1,18,good,0.36005,0.10005,0.82505,7407.0
682,17,1,11,good,0.79505,0.10005,0.05505,9507.0
683,23,1,12,good,0.92505,0.10005,0.16505,8107.0
684,29,1,13,good,0.98505,0.10005,0.27505,6907.0
685,35,1,14,legendary,0.99505,0.10005,0.38505,5907.0
686,11,11,15,normal,0.36005,0.48005,0.49505,7107.0
687,11,11,16,normal,0.36005,0.48005,0.60505,6035.0
688,11,11,17,normal,0.36005,0.48005,0.71505,4635.0
689,11,11,18,good,0.36005,0.48005,0.82505,3707.0
690,11,11,19,good,0.36005,0.48005,0.88505,3007.0
691,11,11,20,good,0.36005,0.48005,0.89505,2807.0
692,11,11,21,good,0.36005,0.48005,0.90505,2507.0
693,11,11,22,good,0.36005,0.48005,0.91505,2307.0
694,11,11,23,good,0.36005,0.48005,0.92505,2007.0
695,11,11,24,good,0.36005,0.48005,0.93505,1814.0
696,11,11,25,good,0.36005,0.48005,0.94505,1614.0
697,11,11,26,good,0.36005,0.48005,0.95505,1507.0
698,11,11,27,good,0.36005,0.48005,0.96505,1314.0
699,11,11,28,good,0.36005,0.48005,0.97505,1207.0
700,11,11,29,good,0.36005,0.48005,0.98505,1015.0
701,11,11,30,legendary,0.36005,0.48005,0.99505,908.0
702,11,11,11,bad,0.36005,0.48005,0.05505,9629.0
703,11,11,11,bad,0.36005,0.48005,0.05505,9630.0
704,11,11,11,bad,0.36005,0.48005,0.05505,9631.0
705,11,11,11,bad,0.36005,0.48005,0.05505,9632.0
706,16,11,11,good,0.77005,0.48005,0.05505,7308.0
707,17,11,11,good,0.79505,0.48005,0.05505,7208.0
708,18,11,11,good,0.82005,0.48005,0.05505,7008.0
709,19,11,11,good,0.84005,0.48005,0.05505,6808.0
710,20,11,11,good,0.86005,0.48005,0.05505,6708.0
711,21,11,11,good,0.88005,0.48005,0.05505,6508.0
712,22,11,12,good,0.90005,0.48005,0.16505,5308.0
713,23,11,12,good,0.92505,0.48005,0.16505,4215.0
714,24,11,12,good,0.95005,0.48005,0.16505,4008.0
715,25,11,12,good,0.97005,0.48005,0.16505,3908.0
716,11,11,12,bad,0.36005,0.48005,0.16505,8943.0
717,11,11,12,bad,0.36005,0.48005,0.16505,8944.0
718,11,11,12,bad,0.36005,0.48005,0.16505,8945.0
719,11,11,12,bad,0.36005,0.48005,0.16505,8946.0
720,11,11,12,bad,0.36005,0.48005,0.16505,8947.0
721,11,11,12,bad,0.36005,0.48005,0.16505,8948.0
722,11,11,13,bad,0.36005,0.48005,0.27505,8343.0
723,11,11,13,bad,0.36005,0.48005,0.27505,8344.0
724,11,17,13,rare,0.36005,0.78005,0.27505,6608.0
725,11,23,13,rare,0.36005,0.85005,0.27505,5808.0
726,11,29,13,rare,0.36005,0.92005,0.27505,4508.0
727,11,35,13,legendary,0.36005,0.99005,0.27505,3808.0
728,11,11,13,bad,0.36005,0.48005,0.27505,8345.0
729,11,11,13,bad,0.36005,0.48005,0.27505,8346.0
730,11,11,13,bad,0.36005,0.48005,0.27505,8347.0
731,11,11,13,bad,0.36005,0.48005,0.27505,8348.0
732,11,11,14,normal,0.36005,0.48005,0.38505,7543.0
733,11,11,14,normal,0.36005,0.48005,0.38505,7544.0
734,11,11,14,normal,0.36005,0.48005,0.38505,7545.0
735,11,11,14,normal,0.36005,0.48005,0.38505,7546.0
736,11,11,14,normal,0.36005,0.48005,0.38505,7547.0
737,11,11,14,normal,0.36005,0.48005,0.38505,7548.0
738,11,16,14,rare,0.36005,0.76505,0.38505,5708.0
739,11,17,14,rare,0.36005,0.78005,0.38505,5608.0
740,11,18,14,rare,0.36005,0.79505,0.38505,5408.0
741,11,19,14,rare,0.36005,0.80505,0.38505,5115.0
742,11,20,15,rare,0.36005,0.81505,0.49505,3608.0
743,11,21,15,rare,0.36005,0.82505,0.49505,3508.0
744,11,22,15,rare,0.36005,0.83505,0.49505,3408.0
745,11,23,15,rare,0.36005,0.85005,0.49505,3308.0
746,11,24,15,rare,0.36005,0.86505,0.49505,3115.0
747,11,25,15,rare,0.36005,0.87505,0.49505,2908.0
748,11,26,15,rare,0.36005,0.88505,0.49505,2708.0
749,11,27,15,rare,0.36005,0.89505,0.49505,2408.0
750,11,28,15,rare,0.36005,0.90505,0.49505,2208.0
751,11,29,15,rare,0.36005,0.92005,0.49505,1815.0
752,11,30,16,rare,0.36005,0.93505,0.60505,508.0
753,11,31,16,rare,0.36005,0.94505,0.60505,408.0
754,11,32,16,rare,0.36005,0.95505,0.60505,308.0
755,11,33,16,rare,0.36005,0.96505,0.60505,208.0
756,11,34,16,rare,0.36005,0.97505,0.60505,108.0
757,11,35,16,legendary,0.36005,0.99005,0.60505,8.0
758,11,11,16,normal,0.36005,0.48005,0.60505,6036.0
759,11,11,16,normal,0.36005,0.48005,0.60505,6037.0
760,11,11,16,normal,0.36005,0.48005,0.60505,6038.0
761,11,11,16,normal,0.36005,0.48005,0.60505,6039.0
762,11,11,17,normal,0.36005,0.48005,0.71505,4636.0
763,11,11,17,normal,0.36005,0.48005,0.71505,4637.0
764,11,11,17,normal,0.36005,0.48005,0.71505,4638.0
765,11,11,17,normal,0.36005,0.48005,0.71505,4639.0
766,11,1,17,normal,0.36005,0.10005,0.71505,8208.0
767,12,1,17,normal,0.72505,0.10005,0.71505,5508.0
768,13,1,17,normal,0.73505,0.10005,0.71505,5116.0
769,14,1,17,normal,0.74505,0.10005,0.71505,4408.0
770,15,1,17,good,0.75505,0.10005,0.71505,4216.0
771,16,1,17,good,0.77005,0.10005,0.71505,4108.0
772,17,1,18,good,0.79505,0.10005,0.82505,3116.0
773,18,1,18,good,0.82005,0.10005,0.82505,2608.0
774,19,1,18,good,0.84005,0.10005,0.82505,2108.0
775,20,1,18,good,0.86005,0.10005,0.82505,1615.0
776,21,1,18,good,0.88005,0.10005,0.82505,1315.0
777,22,1,18,good,0.90005,0.10005,0.82505,1016.0
778,23,1,18,good,0.92505,0.10005,0.82505,808.0
779,24,1,18,good,0.95005,0.10005,0.82505,708.0
780,25,1,18,good,0.97005,0.10005,0.82505,608.0
781,11,1,18,good,0.36005,0.10005,0.82505,7408.0
782,17,1,11,good,0.79505,0.10005,0.05505,9508.0
783,23,1,12,good,0.92505,0.10005,0.16505,8108.0
784,29,1,13,good,0.98505,0.10005,0.27505,6908.0
785,35,1,14,legendary,0.99505,0.10005,0.38505,5908.0
786,11,11,15,normal,0.36005,0.48005,0.49505,7108.0
787,11,11,16,normal,0.36005,0.48005,0.60505,6040.0
788,11,11,17,normal,0.36005,0.48005,0.71505,4640.0
789,11,11,18,good,0.36005,0.48005,0.82505,3708.0
790,11,11,19,good,0.36005,0.48005,0.88505,3008.0
791,11,11,20,good,0.36005,0.48005,0.89505,2808.0
792,11,11,21,good,0.36005,0.48005,0.90505,2508.0
793,11,11,22,good,0.36005,0.48005,0.91505,2308.0
794,11,11,23,good,0.36005,0.48005,0.92505,2008.0
795,11,11,24,good,0.36005,0.48005,0.93505,1816.0
796,11,11,25,good,0.36005,0.48005,0.94505,1616.0
797,11,11,26,good,0.36005,0.48005,0.95505,1508.0
798,11,11,27,good,0.36005,0.48005,0.96505,1316.0
799,11,11,28,good,0.36005,0.48005,0.97505,1208.0
800,11,11,29,good,0.36005,0.48005,0.98505,1017.0
801,11,11,30,legendary,0.36005,0.48005,0.99505,909.0
802,11,11,11,bad,0.36005,0.48005,0.05505,9633.0
803,11,11,11,bad,0.36005,0.48005,0.05505,9634.0
804,11,11,11,bad,0.36005,0.48005,0.05505,9635.0
805,11,11,11,bad,0.36005,0.48005,0.05505,9636.0
806,16,11,11,good,0.77005,0.48005,0.05505,7309.0
807,17,11,11,good,0.79505,0.48005,0.05505,7209.0
808,18,11,11,good,0.82005,0.48005,0.05505,7009.0
809,19,11,11,good,0.84005,0.48005,0.05505,6809.0
810,20,11,11,good,0.86005,0.48005,0.05505,6709.0
811,21,11,11,good,0.88005,0.48005,0.05505,6509.0
812,22,11,12,good,0.90005,0.48005,0.16505,5309.0
813,23,11,12,good,0.92505,0.48005,0.16505,4217.0
814,24,11,12,good,0.95005,0.48005,0.16505,4009.0
815,25,11,12,good,0.97005,0.48005,0.16505,3909.0
816,11,11,12,bad,0.36005,0.48005,0.16505,8949.0
817,11,11,12,bad,0.36005,0.48005,0.16505,8950.0
818,11,11,12,bad,0.36005,0.48005,0.16505,8951.0
819,11,11,12,bad,0.36005,0.48005,0.16505,8952.0
820,11,11,12,bad,0.36005,0.48005,0.16505,8953.0
821,11,11,12,bad,0.36005,0.48005,0.16505,8954.0
822,11,11,13,bad,0.36005,0.48005,0.27505,8349.0
823,11,11,13,bad,0.36005,0.48005,0.27505,8350.0
824,11,17,13,rare,0.36005,0.78005,0.27505,6609.0
825,11,23,13,rare,0.36005,0.85005,0.27505,5809.0
826,11,29,13,rare,0.36005,0.92005,0.27505,4509.0
827,11,35,13,legendary,0.36005,0.99005,0.27505,3809.0
828,11,11,13,bad,0.36005,0.48005,0.27505,8351.0
829,11,11,13,bad,0.36005,0.48005,0.27505,8352.0
830,11,11,13,bad,0.36005,0.48005,0.27505,8353.0
831,11,11,13,bad,0.36005,0.48005,0.27505,8354.0
832,11,11,14,normal,0.36005,0.48005,0.38505,7549.0
833,11,11,14,normal,0.36005,0.48005,0.38505,7550.0
834,11,11,14,normal,0.36005,0.48005,0.38505,7551.0
835,11,11,14,normal,0.36005,0.48005,0.38505,7552.0
836,11,11,14,normal,0.36005,0.48005,0.38505,7553.0
837,11,11,14,normal,0.36005,0.48005,0.38505,7554.0
838,11,16,14,rare,0.36005,0.76505,0.38505,5709.0
839,11,17,14,rare,0.36005,0.78005,0.38505,5609.0
840,11,18,14,rare,0.36005,0.79505,0.38505,5409.0
841,11,19,14,rare,0.36005,0.80505,0.38505,5117.0
842,11,20,15,rare,0.36005,0.81505,0.49505,3609.0
843,11,21,15,rare,0.36005,0.82505,0.49505,3509.0
844,11,22,15,rare,0.36005,0.83505,0.49505,3409.0
845,11,23,15,rare,0.36005,0.85005,0.49505,3309.0
846,11,24,15,rare,0.36005,0.86505,0.49505,3117.0
847,11,25,15,rare,0.36005,0.87505,0.49505,2909.0
848,11,26,15,rare,0.36005,0.88505,0.49505,2709.0
849,11,27,15,rare,0.36005,0.89505,0.49505,2409.0
850,11,28,15,rare,0.36005,0.90505,0.49505,2209.0
851,11,29,15,rare,0.36005,0.92005,0.49505,1817.0
852,11,30,16,rare,0.36005,0.93505,0.60505,509.0
853,11,31,16,rare,0.36005,0.94505,0.60505,409.0
854,11,32,16,rare,0.36005,0.95505,0.60505,309.0
855,11,33,16,rare,0.36005,0.96505,0.60505,209.0
856,11,34,16,rare,0.36005,0.97505,0.60505,109.0
857,11,35,16,legendary,0.36005,0.99005,0.60505,9.0
858,11,11,16,normal,0.36005,0.48005,0.60505,6041.0
859,11,11,16,normal,0.36005,0.48005,0.60505,6042.0
860,11,11,16,normal,0.36005,0.48005,0.60505,6043.0
861,11,11,16,normal,0.36005,0.48005,0.60505,6044.0
862,11,11,17,normal,0.36005,0.48005,0.71505,4641.0
863,11,11,17,normal,0.36005,0.48005,0.71505,4642.0
864,11,11,17,normal,0.36005,0.48005,0.71505,4643.0
865,11,11,17,normal,0.36005,0.48005,0.71505,4644.0
866,11,1,17,normal,0.36005,0.10005,0.71505,8209.0
867,12,1,17,normal,0.72505,0.10005,0.71505,5509.0
868,13,1,17,normal,0.73505,0.10005,0.71505,5118.0
869,14,1,17,normal,0.74505,0.10005,0.71505,4409.0
870,15,1,17,good,0.75505,0.10005,0.71505,4218.0
871,16,1,17,good,0.77005,0.10005,0.71505,4109.0
872,17,1,18,good,0.79505,0.10005,0.82505,3118.0
873,18,1,18,good,0.82005,0.10005,0.82505,2609.0
874,19,1,18,good,0.84005,0.10005,0.82505,2109.0
875,20,1,18,good,0.86005,0.10005,0.82505,1617.0
876,21,1,18,good,0.88005,0.10005,0.82505,1317.0
877,22,1,18,good,0.90005,0.10005,0.82505,1018.0
878,23,1,18,good,0.92505,0.10005,0.82505,809.0
879,24,1,18,good,0.95005,0.10005,0.82505,709.0
880,25,1,18,good,0.97005,0.10005,0.82505,609.0
881,11,1,18,good,0.36005,0.10005,0.82505,7409.0
882,17,1,11,good,0.79505,0.10005,0.05505,9509.0
883,23,1,12,good,0.92505,0.10005,0.16505,8109.0
884,29,1,13,good,0.98505,0.10005,0.27505,6909.0
885,35,1,14,legendary,0.99505,0.10005,0.38505,5909.0
886,11,11,15,normal,0.36005,0.48005,0.49505,7109.0
887,11,11,16,normal,0.36005,0.48005,0.60505,6045.0
888,11,11,17,normal,0.36005,0.48005,0.71505,4645.0
889,11,11,18,good,0.36005,0.48005,0.82505,3709.0
890,11,11,19,good,0.36005,0.48005,0.88505,3009.0
891,11,11,20,good,0.36005,0.48005,0.89505,2809.0
892,11,11,21,good,0.36005,0.48005,0.90505,2509.0
893,11,11,22,good,0.36005,0.48005,0.91505,2309.0
894,11,11,23,good,0.36005,0.48005,0.92505,2009.0
895,11,11,24,good,0.36005,0.48005,0.93505,1818.0
896,11,11,25,good,0.36005,0.48005,0.94505,1618.0
897,11,11,26,good,0.36005,0.48005,0.95505,1509.0
898,11,11,27,good,0.36005,0.48005,0.96505,1318.0
899,11,11,28,good,0.36005,0.48005,0.97505,1209.0
900,11,11,29,good,0.36005,0.48005,0.98505,1019.0
901,11,11,30,legendary,0.36005,0.48005,0.99505,910.0
902,11,11,11,bad,0.36005,0.48005,0.05505,9637.0
903,11,11,11,bad,0.36005,0.48005,0.05505,9638.0
904,11,11,11,bad,0.36005,0.48005,0.05505,9639.0
905,11,11,11,bad,0.36005,0.48005,0.05505,9640.0
906,16,11,11,good,0.77005,0.48005,0.05505,7310.0
907,17,11,11,good,0.79505,0.48005,0.05505,7210.0
908,18,11,11,good,0.82005,0.48005,0.05505,7010.0
909,19,11,11,good,0.84005,0.48005,0.05505,6810.0
